"","project","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","livedead","tree_notes"
"763","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",3.1,NA,100,75,75,50,0,"dead",""
"764","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",5.7,NA,75,100,75,50,0,"dead",""
"765","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",NA,1.2,NA,100,100,100,0,"dead",""
"766","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"767","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"768","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"769","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",7.4,NA,50,25,25,25,0,"dead",""
"770","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",6.1,NA,75,50,25,25,0,"dead",""
"771","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",NA,0.9,NA,100,100,100,0,"dead",""
"772","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",8,NA,25,0,0,0,0,"dead",""
"773","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",5.4,NA,25,50,50,25,0,"dead",""
"774","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",1.4,NA,0,0,0,0,0,"dead",""
"775","CCE","2024-08-05","Dry Creek","DrCr3","A","black spruce","yes","no",NA,0.6,0,0,0,0,0,"dead",""
"776","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",12.4,NA,NA,0,0,0,0,"dead",""
"777","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",NA,0.7,NA,100,100,100,0,"dead",""
"778","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","no","yes",6.6,NA,NA,NA,NA,100,25,"dead",""
"779","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","yes",11.8,NA,NA,NA,NA,0,0,"dead","Topped"
"780","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",1.4,NA,0,0,0,0,0,"dead",""
"781","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",1.4,NA,0,0,0,0,0,"dead",""
"782","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",1.4,NA,0,0,0,0,0,"dead",""
"783","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"784","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"785","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"786","CCE","2024-07-30","Nugget Creek","NuCr2","A","black spruce","no","yes",8.5,NA,NA,NA,NA,25,25,"dead",""
"787","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",4.7,NA,25,75,75,25,0,"dead",""
"788","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",1.1,NA,NA,100,100,100,0,"dead",""
"789","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",6,NA,25,100,100,75,0,"dead",""
"790","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",4.4,NA,NA,100,100,75,0,"dead",""
"791","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",2.4,NA,75,100,100,75,0,"dead",""
"792","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",3.5,NA,NA,100,100,100,0,"dead",""
"793","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",3.1,NA,NA,100,100,75,0,"dead",""
"794","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",3,NA,NA,100,100,100,0,"dead",""
"795","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",2.1,NA,NA,100,100,75,0,"dead",""
"796","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",5.5,NA,50,100,100,75,0,"dead",""
"797","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",8.3,NA,25,100,100,75,0,"dead",""
"798","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",5.2,NA,NA,100,100,100,0,"dead","Top off"
"799","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",0.5,NA,NA,100,100,75,0,"dead",""
"800","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",3.9,NA,NA,100,100,75,0,"dead",""
"801","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",NA,3.8,NA,NA,NA,NA,25,"dead snag",""
"802","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",1.4,NA,NA,100,100,75,0,"dead",""
"803","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",6.1,NA,NA,100,100,75,0,"dead",""
"804","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",7.9,NA,75,100,100,100,0,"dead",""
"805","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",9.4,NA,NA,100,100,50,0,"dead","Top off"
"806","CCE","2024-07-15","Lost Horse","LoHo2","C","black spruce","yes","no",3,NA,NA,100,100,50,0,"dead",""
"807","CCE","2024-07-15","Lost Horse","LoHo3","A","black spruce","yes","no",5.9,NA,0,50,25,25,0,"dead",""
"808","CCE","2024-07-15","Lost Horse","LoHo3","A","black spruce","yes","no",1.5,NA,NA,0,0,0,0,"dead",""
"809","CCE","2024-07-15","Lost Horse","LoHo3","A","black spruce","yes","no",6.4,NA,NA,0,0,0,0,"dead",""
"810","CCE","2024-07-15","Lost Horse","LoHo3","A","black spruce","yes","no",9.4,NA,0,25,25,0,0,"dead",""
"811","CCE","2024-07-15","Lost Horse","LoHo3","A","black spruce","yes","no",8.1,NA,0,25,25,25,0,"dead",""
"812","CCE","2024-07-15","Lost Horse","LoHo3","A","black spruce","yes","no",6.6,NA,0,25,25,25,0,"dead",""
"813","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",8.1,NA,0,50,50,25,0,"dead",""
"814","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",5.2,NA,50,75,75,50,0,"dead",""
"815","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",6.8,NA,25,25,25,25,0,"dead",""
"816","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","no","yes",0.6,NA,NA,NA,0,0,0,"dead",""
"817","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",6.9,NA,NA,25,25,0,0,"dead","Topped"
"818","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",8,NA,0,25,25,0,0,"dead",""
"819","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",NA,0.8,NA,75,75,50,0,"dead",""
"820","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",6.5,NA,0,0,0,0,0,"dead",""
"821","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",8.1,NA,NA,100,100,100,0,"dead","Topped"
"822","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","no",7.1,NA,25,75,75,25,0,"dead",""
"823","CCE","2024-08-01","Munson Creek","MuCr2","B","black spruce","yes","yes",7.3,NA,NA,NA,NA,NA,25,"dead","Topped"
"824","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,75,75,75,0,"dead",""
"825","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2.1,NA,0,0,0,0,0,"dead",""
"826","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,25,25,25,0,"dead",""
"827","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"828","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"829","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"830","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"831","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"832","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2.3,NA,0,25,25,25,0,"dead",""
"833","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",3.8,NA,0,0,0,0,0,"dead",""
"834","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,0.7,NA,100,100,100,0,"dead",""
"835","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,2.1,NA,50,50,25,0,"dead",""
"836","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2,NA,NA,0,0,0,0,"dead",""
"837","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,2.1,NA,25,25,25,0,"dead",""
"838","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,75,0,"dead",""
"839","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,75,0,"dead",""
"840","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1.1,NA,50,50,25,0,"dead",""
"841","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,3.5,0,25,25,0,0,"dead",""
"842","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",3.9,NA,0,0,0,0,0,"dead",""
"843","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",1.9,NA,NA,25,25,0,0,"dead",""
"844","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2.5,NA,0,50,50,25,0,"dead",""
"845","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",4.3,NA,0,25,25,0,0,"dead",""
"846","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,0,100,100,100,0,"dead",""
"847","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",5.3,NA,0,0,0,0,0,"dead",""
"848","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1.7,NA,25,25,0,0,"dead",""
"849","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",0.7,NA,0,0,0,0,0,"dead",""
"850","CCE","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",4.8,NA,25,25,25,25,0,"dead",""
"851","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",3,NA,NA,100,75,25,0,"dead",""
"852","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",11.6,NA,25,75,75,25,0,"dead",""
"853","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",5.7,NA,0,50,50,25,0,"dead",""
"854","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",9,NA,NA,75,75,25,0,"dead",""
"855","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",12.2,NA,25,75,50,0,0,"dead",""
"856","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",9.1,NA,0,100,75,25,0,"dead",""
"857","CCE","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",5.7,NA,75,100,75,25,0,"dead",""
"858","CCE","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",NA,0.6,NA,0,0,0,0,"dead",""
"859","CCE","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",4.4,NA,NA,25,25,25,25,"dead","Topped"
"860","CCE","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",7.4,NA,100,25,25,25,25,"dead",""
"861","CCE","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",5.9,NA,NA,0,0,0,0,"dead",""
"862","CCE","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",12.8,NA,100,100,100,75,0,"dead",""
"863","CCE","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",7.3,NA,100,75,75,50,25,"dead",""
"864","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,2.9,NA,100,100,100,0,"dead","Topped"
"865","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,1.4,0,NA,100,100,0,"dead",""
"866","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1.7,NA,0,25,0,0,0,"dead",""
"867","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1.5,NA,0,75,75,75,0,"dead",""
"868","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1,NA,NA,100,100,100,0,"dead",""
"869","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1,NA,NA,100,100,100,0,"dead",""
"870","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,1.2,NA,100,100,100,0,"dead",""
"871","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,1.2,NA,100,100,100,0,"dead",""
"872","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,1.6,NA,100,100,100,50,"dead",""
"873","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1.2,NA,NA,50,50,25,0,"dead",""
"874","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1.2,NA,NA,25,25,25,0,"dead",""
"875","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",2.4,NA,0,50,50,50,0,"dead",""
"876","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","no","no",3.6,NA,50,75,75,75,0,"dead",""
"877","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,2.2,NA,100,100,100,0,"dead",""
"878","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",2.7,NA,50,25,25,25,0,"dead",""
"879","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",2.1,NA,0,50,50,25,0,"dead",""
"880","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",2.9,NA,0,75,75,75,0,"dead",""
"881","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1.8,NA,0,0,0,0,0,"dead",""
"882","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",1.6,NA,0,0,0,0,0,"dead",""
"883","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,2.1,NA,0,0,0,0,"dead",""
"884","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,0.4,0,0,0,0,0,"dead",""
"885","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,0.8,NA,0,0,0,0,"dead",""
"886","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",3.4,NA,0,25,25,25,0,"dead",""
"887","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"888","CCE","2024-07-28","McCoy Creek","McCr1","B","black spruce","yes","no",NA,1.4,NA,75,100,100,0,"dead",""
