"","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","count","livedead","tree_notes"
"701","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2.3,NA,0,25,25,25,0,NA,"",""
"702","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",3.8,NA,0,0,0,0,0,NA,"",""
"703","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,0.7,NA,100,100,100,0,NA,"",""
"704","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,2.1,NA,50,50,25,0,NA,"",""
"705","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2,NA,NA,0,0,0,0,NA,"",""
"706","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,2.1,NA,25,25,25,0,NA,"",""
"707","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,NA,100,100,75,0,2,"",""
"708","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1.1,NA,50,50,25,0,NA,"",""
"709","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,3.5,0,25,25,0,0,NA,"",""
"710","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",3.9,NA,0,0,0,0,0,NA,"",""
"711","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",1.9,NA,NA,25,25,0,0,NA,"",""
"712","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",2.5,NA,0,50,50,25,0,NA,"",""
"713","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",4.3,NA,0,25,25,0,0,NA,"",""
"714","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1,0,100,100,100,0,NA,"",""
"715","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",5.3,NA,0,0,0,0,0,NA,"",""
"716","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",NA,1.7,NA,25,25,0,0,NA,"",""
"717","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",0.7,NA,0,0,0,0,0,NA,"",""
"718","2024-08-01","Munson Creek","MuCr1","C","black spruce","yes","no",4.8,NA,25,25,25,25,0,NA,"",""
"719","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",3,NA,NA,100,75,25,0,NA,"",""
"720","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",11.6,NA,25,75,75,25,0,NA,"",""
"721","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",5.7,NA,0,50,50,25,0,NA,"",""
"722","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",9,NA,NA,75,75,25,0,NA,"",""
"723","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",12.2,NA,25,75,50,0,0,NA,"",""
"724","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",9.1,NA,0,100,75,25,0,NA,"",""
"725","2024-07-18","Lost Horse","LoHo5","C","black spruce","yes","no",5.7,NA,75,100,75,25,0,NA,"",""
"726","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",NA,0.6,NA,0,0,0,0,NA,"",""
"727","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",4.4,NA,NA,25,25,25,25,NA,"","Topped"
"728","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",7.4,NA,100,25,25,25,25,NA,"",""
"729","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",5.9,NA,NA,0,0,0,0,NA,"",""
"730","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",12.8,NA,100,100,100,75,0,NA,"",""
"731","2024-07-31","Nugget Creek","NuCr6","A","black spruce","no","no",7.3,NA,100,75,75,50,25,NA,"",""
"732","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,2.9,NA,100,100,100,0,NA,"","Topped"
"733","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1.4,0,NA,100,100,0,NA,"",""
"734","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1.7,NA,0,25,0,0,0,NA,"",""
"735","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1.5,NA,0,75,75,75,0,NA,"",""
"736","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1,NA,NA,100,100,100,0,2,"",""
"737","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1.2,NA,100,100,100,0,2,"",""
"738","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1.6,NA,100,100,100,50,NA,"",""
"739","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1.2,NA,NA,50,50,25,0,NA,"",""
"740","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1.2,NA,NA,25,25,25,0,NA,"",""
"741","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",2.4,NA,0,50,50,50,0,NA,"",""
"742","2024-07-28","McCoy Creek","MCCR1","B","black spruce","no","no",3.6,NA,50,75,75,75,0,NA,"",""
"743","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,2.2,NA,100,100,100,0,NA,"",""
"744","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",2.7,NA,50,25,25,25,0,NA,"",""
"745","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",2.1,NA,0,50,50,25,0,NA,"",""
"746","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",2.9,NA,0,75,75,75,0,NA,"",""
"747","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1.8,NA,0,0,0,0,0,NA,"",""
"748","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",1.6,NA,0,0,0,0,0,NA,"",""
"749","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,2.1,NA,0,0,0,0,NA,"",""
"750","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,0.4,0,0,0,0,0,NA,"",""
"751","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,0.8,NA,0,0,0,0,NA,"",""
"752","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",3.4,NA,0,25,25,25,0,NA,"",""
"753","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1,NA,100,100,100,0,NA,"",""
"754","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1.4,NA,75,100,100,0,NA,"",""
"755","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,2.3,NA,75,100,100,0,NA,"",""
"756","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1.4,NA,100,100,100,0,NA,"",""
"757","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,3.2,NA,75,75,50,0,NA,"",""
"758","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,2,NA,25,25,25,0,NA,"",""
"759","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",NA,1.6,NA,75,75,75,0,NA,"",""
"760","2024-07-28","McCoy Creek","MCCR1","B","black spruce","yes","no",2.4,NA,0,0,0,0,0,NA,"",""
"761","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",0.7,NA,NA,75,75,75,0,NA,"Dead",""
"762","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",2.7,NA,0,50,50,25,0,NA,"Dead",""
"763","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",9.5,NA,25,25,25,0,0,NA,"Dead",""
"764","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",NA,1.6,NA,75,75,50,0,NA,"Dead",""
"765","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",2.7,NA,NA,75,75,75,0,NA,"Dead",""
"766","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",5.2,NA,NA,75,75,50,0,NA,"Dead","Topped"
"767","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",7.9,NA,25,75,75,25,0,NA,"Dead",""
"768","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",14.6,NA,25,75,75,25,0,NA,"Dead",""
"769","2024-07-14","Haystack","Hays1","C","black spruce","yes","no",10,NA,50,75,75,50,0,NA,"Dead",""
"770","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",2.9,NA,0,0,0,0,0,NA,"",""
"771","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.2,NA,100,100,75,0,NA,"",""
"772","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.8,NA,50,50,25,0,NA,"",""
"773","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.6,NA,100,100,75,0,NA,"",""
"774","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,10,NA,50,50,25,0,NA,"",""
"775","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",2.3,NA,0,0,0,0,0,NA,"",""
"776","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.1,NA,50,50,0,0,NA,"",""
"777","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",3,NA,0,0,0,0,0,NA,"",""
"778","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.8,NA,75,75,50,0,NA,"",""
"779","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.4,NA,75,75,25,0,NA,"",""
"780","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.6,NA,100,100,100,0,NA,"",""
"781","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.9,NA,50,50,25,0,3,"",""
"782","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.8,0,25,25,0,0,NA,"",""
"783","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.1,NA,25,25,0,0,2,"",""
"784","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.8,0,50,50,25,0,NA,"",""
"785","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.8,NA,100,100,100,25,NA,"",""
"786","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.1,NA,75,75,0,0,NA,"",""
"787","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.7,NA,100,100,100,25,NA,"",""
"788","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.3,NA,100,100,100,0,2,"",""
"789","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.8,NA,75,75,75,0,NA,"",""
"790","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.8,0,100,100,100,0,NA,"",""
"791","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.2,NA,100,100,100,0,NA,"",""
"792","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",1.5,NA,0,50,50,25,0,NA,"",""
"793","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.7,0,75,75,50,0,NA,"",""
"794","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.8,NA,100,100,100,0,NA,"","Topped"
"795","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",3.5,NA,0,0,0,0,0,NA,"",""
"796","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.4,NA,75,75,50,0,3,"",""
"797","2024-07-28","McCoy Creek","MCCR1","C","black spruce","no","no",0.9,NA,NA,75,75,50,0,NA,"",""
"798","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","yes",NA,2,NA,NA,NA,NA,0,NA,"","Topped"
"799","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",3.8,NA,0,0,0,0,0,NA,"",""
"800","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,0.7,NA,75,75,50,0,NA,"",""
"801","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",1.4,NA,NA,25,25,25,0,NA,"",""
"802","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",2.7,NA,0,25,0,0,0,NA,"",""
"803","2024-07-28","McCoy Creek","MCCR1","C","black spruce","no","no",1.4,NA,NA,25,25,0,0,NA,"",""
"804","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.1,NA,25,0,0,0,NA,"",""
"805","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.2,0,0,0,0,0,NA,"",""
"806","2024-07-28","McCoy Creek","MCCR1","C","black spruce","no","no",4,NA,NA,50,50,25,0,NA,"",""
"807","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",3.2,NA,0,0,0,0,0,NA,"",""
"808","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,2.6,NA,25,25,0,0,NA,"",""
"809","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",NA,1.5,NA,50,50,25,0,NA,"",""
"810","2024-07-28","McCoy Creek","MCCR1","C","black spruce","yes","no",1.6,NA,NA,0,50,25,0,NA,"",""
"811","2024-08-04","Munson Creek","MuCr5","C","black spruce","yes","no",5.7,NA,50,25,25,25,0,NA,"",""
"812","2024-08-04","Munson Creek","MuCr5","C","black spruce","yes","no",2.2,NA,NA,75,75,50,0,NA,"",""
"813","2024-08-04","Munson Creek","MuCr5","C","black spruce","yes","no",9.9,NA,25,25,25,25,0,NA,"",""
"814","2024-08-04","Munson Creek","MuCr5","C","black spruce","yes","no",6,NA,50,25,25,25,0,NA,"",""
"815","2024-08-04","Munson Creek","MuCr5","C","black spruce","yes","no",7.9,NA,50,0,0,0,0,NA,"",""
"816","2024-08-04","Munson Creek","MuCr5","C","black spruce","yes","no",10.4,NA,0,0,0,0,0,NA,"",""
"817","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",NA,1.2,NA,100,100,100,0,NA,"",""
"818","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",8.3,NA,0,0,0,0,0,NA,"",""
"819","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",7.4,NA,25,50,50,0,0,NA,"",""
"820","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",1.5,NA,NA,100,100,75,0,NA,"",""
"821","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",0.4,NA,NA,100,100,100,0,NA,"",""
"822","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",NA,1.7,NA,100,100,100,0,2,"",""
"823","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",4.2,NA,100,25,25,0,0,NA,"",""
"824","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",4.6,NA,25,0,0,0,0,NA,"",""
"825","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",5.2,NA,0,0,0,0,0,NA,"",""
"826","2024-08-05","Dry Creek","DrCr2","B","black spruce","yes","no",1,NA,NA,0,0,0,0,NA,"",""
"827","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",7.8,NA,NA,100,100,0,0,2,"",""
"828","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",5.8,NA,NA,100,100,75,0,NA,"",""
"829","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",2,NA,NA,NA,NA,100,50,NA,"","Topped"
"830","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",6.8,NA,NA,75,75,25,0,NA,"",""
"831","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",4.5,NA,100,100,100,75,0,NA,"",""
"832","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",3.3,NA,100,75,75,25,0,NA,"",""
"833","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",0.8,NA,100,100,100,25,0,NA,"",""
"834","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","yes",2.1,NA,NA,NA,NA,NA,0,NA,"",""
"835","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",NA,2.1,NA,100,100,100,0,NA,"",""
"836","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",4.3,NA,0,0,0,0,0,NA,"",""
"837","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",1.4,NA,NA,100,75,25,0,NA,"",""
"838","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",7.5,NA,100,50,50,25,0,NA,"",""
"839","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",2.2,NA,NA,75,75,25,0,2,"",""
"840","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",2.3,NA,NA,NA,NA,100,0,NA,"",""
"841","2024-07-31","Nugget Creek","NuCr5","B","black spruce","no","no",9.1,NA,0,0,0,0,0,NA,"",""
"842","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.6,NA,100,100,75,0,NA,"",""
"843","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",2.2,NA,NA,100,100,50,0,NA,"",""
"844","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",0.5,NA,NA,100,100,100,0,NA,"",""
"845","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",2,NA,NA,100,100,75,0,NA,"",""
"846","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.7,NA,100,100,100,50,NA,"",""
"847","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.9,NA,100,100,100,0,NA,"",""
"848","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.3,NA,100,100,100,25,NA,"",""
"849","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","yes",NA,1.9,NA,NA,NA,NA,0,NA,"",""
"850","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.1,NA,100,100,75,0,2,"",""
"851","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",2.4,NA,NA,75,50,0,0,NA,"",""
"852","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.7,NA,100,100,100,0,NA,"",""
"853","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","yes",NA,2.3,NA,NA,NA,NA,75,NA,"",""
"854","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,0.9,NA,100,100,100,0,NA,"",""
"855","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",1.1,NA,NA,75,75,75,0,NA,"",""
"856","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",0.8,NA,NA,100,100,75,0,NA,"",""
"857","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.5,NA,100,100,100,25,NA,"",""
"858","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",2.3,NA,NA,100,75,75,0,NA,"",""
"859","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.5,NA,100,100,100,25,NA,"",""
"860","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",0.6,NA,NA,100,100,100,0,NA,"",""
"861","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.5,NA,100,100,75,0,NA,"",""
"862","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.6,NA,100,100,75,25,NA,"",""
"863","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.1,NA,100,75,75,0,NA,"",""
"864","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","yes",NA,2.2,NA,NA,NA,NA,75,NA,"",""
"865","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",2.4,NA,75,75,75,50,0,NA,"",""
"866","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",1.3,NA,NA,100,100,75,0,NA,"",""
"867","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",1,NA,NA,100,100,75,0,NA,"",""
"868","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.1,NA,100,100,75,25,NA,"",""
"869","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",2,NA,NA,100,100,75,0,NA,"",""
"870","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",1.4,NA,NA,100,100,75,0,NA,"",""
"871","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","yes",NA,3.3,NA,NA,NA,NA,50,NA,"",""
"872","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",0.3,NA,NA,75,75,50,0,NA,"",""
"873","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1,NA,100,100,100,0,NA,"",""
"874","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",0.4,NA,NA,100,100,75,0,NA,"",""
"875","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",3.9,NA,NA,75,75,50,0,NA,"",""
"876","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.2,NA,100,75,75,25,NA,"",""
"877","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","yes",NA,4.4,NA,NA,NA,75,25,NA,"",""
"878","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",0.5,NA,NA,100,100,75,0,NA,"",""
"879","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.2,NA,100,100,100,0,NA,"",""
"880","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",2,NA,NA,75,75,50,0,NA,"",""
"881","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",0.7,NA,NA,100,100,100,0,NA,"",""
"882","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",2.4,NA,75,100,100,50,0,2,"",""
"883","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",0.7,NA,NA,100,100,50,0,NA,"",""
"884","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",2,NA,NA,75,75,50,0,NA,"",""
"885","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",3.2,NA,NA,75,75,50,0,NA,"",""
"886","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",2.9,NA,NA,50,50,50,0,3,"",""
"887","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",2,NA,100,75,75,50,0,NA,"",""
"888","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",NA,1,NA,100,100,75,0,NA,"",""
"889","2024-08-03","Teklanika","Tekl1","B","larch","yes","no",NA,2.6,NA,100,100,50,25,NA,"",""
"890","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.3,NA,100,100,75,25,NA,"",""
"891","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,1.6,NA,100,100,75,0,NA,"",""
"892","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",4.1,NA,75,75,75,50,0,NA,"",""
"893","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",NA,2.8,NA,100,75,75,0,NA,"",""
"894","2024-08-03","Teklanika","Tekl1","B","black spruce","yes","no",1,NA,NA,100,100,75,0,NA,"",""
"895","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",NA,1.2,100,100,100,25,0,NA,"",""
"896","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",10.7,NA,100,100,100,75,0,NA,"",""
"897","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",1.4,NA,NA,100,100,75,0,NA,"",""
"898","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",NA,1.8,NA,100,100,100,50,2,"",""
"899","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",0.3,NA,NA,100,100,100,0,NA,"",""
"900","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",4.6,NA,NA,100,100,50,0,NA,"",""
"901","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",6.5,NA,100,100,100,75,0,NA,"",""
"902","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",14.5,NA,100,100,100,25,0,NA,"",""
"903","2024-08-06","Dry Creek","DrCr5","B","black spruce","no","no",1.4,NA,NA,100,100,100,0,NA,"",""
"904","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",1.2,NA,NA,100,100,100,0,NA,"",""
"905","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",2.3,NA,NA,100,100,50,0,NA,"",""
"906","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",6.9,NA,100,100,100,75,0,NA,"",""
"907","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",4.2,NA,100,100,100,100,0,NA,"",""
"908","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",NA,1.1,NA,100,100,100,0,3,"",""
"909","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",0.4,NA,NA,100,100,100,0,NA,"",""
"910","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",0.7,NA,NA,100,100,100,0,NA,"",""
"911","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",9.1,NA,100,100,100,25,0,NA,"",""
"912","2024-08-06","Dry Creek","DrCr5","B","black spruce","yes","no",NA,0.8,NA,100,100,100,0,NA,"",""
"913","2024-07-30","Nugget Creek","NuCr1","A","black spruce","no","no",2.2,NA,NA,0,0,0,0,NA,"",""
"914","2024-07-30","Nugget Creek","NuCr1","A","black spruce","yes","no",NA,13,NA,0,0,0,0,NA,"","Topped"
