date,fire_scar,site,plot,shrubs_present,shrub_species,dbh,dbh_count,basal_diameter,basal_count,foliage_combustion,branch_combustion,stem_combustion,shrub_notes
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,9,100,75,25,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,7,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,6,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.6,15,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,0.5,18,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,0.8,6,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Uknown,NA,NA,0.4,4,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Salix,NA,NA,1.4,1,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Uknown,NA,NA,0.6,7,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Uknown,NA,NA,1.3,10,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Salix,NA,NA,1,4,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,1.2,4,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,1,2,100,100,50,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,1.4,6,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,1.4,5,100,100,100,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,1,3,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Uknown,NA,NA,0.5,3,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Uknown,NA,NA,0.2,4,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Salix,NA,NA,0.4,5,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Salix,NA,NA,0.4,4,100,100,75,
7/10/2023,ChitananaMooseheart,36,B,yes,Betula,NA,NA,0.4,21,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Salix,NA,NA,0.4,4,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Salix,NA,NA,0.5,2,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.4,19,100,100,100,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.7,28,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.5,26,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.7,8,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.5,8,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.4,11,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.6,5,100,100,50,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,1,5,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.5,1,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.6,51,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.5,4,100,100,50,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.5,9,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.7,10,100,100,100,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.4,29,100,100,100,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.5,10,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.6,1,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.3,4,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,yes,Betula,NA,NA,0.3,4,100,100,75,
7/12/2023,ChitananaMooseheart,37,B,yes,Salix,NA,NA,0.7,1,100,100,75,
7/12/2023,ChitananaMooseheart,37,B,yes,Salix,NA,NA,0.7,1,100,100,75,
7/12/2023,ChitananaMooseheart,37,B,yes,Salix,NA,NA,2.3,16,100,100,100,
7/12/2023,ChitananaMooseheart,37,B,yes,Salix,NA,NA,0.6,6,100,100,100,
7/12/2023,ChitananaMooseheart,37,B,yes,Uknown,NA,NA,0.4,3,100,100,75,
7/12/2023,ChitananaMooseheart,37,B,yes,Uknown,NA,NA,0.4,13,100,100,100,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,0.4,6,100,100,75,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,0.4,6,100,100,75,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1.6,13,75,50,50,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,0.5,2,100,100,75,
7/12/2023,ChitananaMooseheart,37,A,yes,Uknown,NA,NA,1.5,1,100,100,100,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1.5,3,100,100,50,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1.4,3,100,75,50,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1.5,1,75,75,0,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1,3,100,100,100,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1.5,6,75,50,50,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,1.5,4,75,75,50,
7/12/2023,ChitananaMooseheart,37,A,yes,Salix,NA,NA,0.8,6,75,50,50,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,0.4,4,100,100,100,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,0.7,4,100,100,100,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,1,3,100,100,75,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,0.7,2,100,100,50,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,2.8,11,75,75,75,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,0.9,9,100,100,100,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,1.4,3,75,75,50,
7/12/2023,ChitananaMooseheart,37,C,yes,Salix,NA,NA,0.4,6,100,100,75,
7/12/2023,ChitananaMooseheart,38,B,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,C,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.3,5,100,100,75,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.4,5,100,100,50,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.3,4,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.4,1,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.4,15,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Salix,NA,NA,1.4,28,100,50,25,
7/12/2023,BitzshitiniWien,39,A,yes,Salix,NA,NA,1,8,100,75,50,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.6,5,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.6,6,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.3,6,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.6,7,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Salix,NA,NA,0.8,6,100,100,75,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.3,4,100,100,50,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.6,11,100,100,75,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.3,3,100,100,100,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.3,5,100,100,25,
7/12/2023,BitzshitiniWien,39,A,yes,Betula,NA,NA,0.6,5,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.6,13,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.7,2,100,100,75,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.8,2,100,100,100,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.4,6,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Salix,NA,NA,1.4,6,50,50,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.5,2,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Salix,NA,NA,0.6,2,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.3,3,100,100,100,
7/12/2023,BitzshitiniWien,39,C,yes,Salix,NA,NA,0.5,6,100,50,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.6,6,100,75,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.3,4,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.5,2,100,100,75,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.4,2,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.5,10,100,100,75,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.9,1,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.5,5,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.4,2,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.5,5,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.9,6,100,100,75,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.4,3,100,100,75,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.8,2,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.6,2,100,100,0,
7/12/2023,BitzshitiniWien,39,C,yes,Salix,NA,NA,0.7,10,100,100,100,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.4,3,100,100,75,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.6,4,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.8,1,100,75,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.7,2,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.7,3,100,100,50,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.5,2,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.4,4,100,100,25,
7/12/2023,BitzshitiniWien,39,C,yes,Betula,NA,NA,0.8,4,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.7,50,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.5,1,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.7,2,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.4,1,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.5,4,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.6,2,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.6,2,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.4,1,100,100,25,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.9,3,100,100,25,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.8,1,100,100,25,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,1.4,6,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.9,5,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.7,8,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.4,2,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.5,5,100,100,100,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.3,6,100,100,100,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.8,4,100,50,25,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.9,21,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.6,3,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.3,4,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,1.1,1,100,75,25,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.8,4,100,50,50,
7/12/2023,BitzshitiniWien,39,B,yes,Salix,NA,NA,0.6,7,100,50,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.3,3,100,100,100,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.6,2,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.5,4,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,1,2,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.3,1,100,100,100,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.5,3,100,100,50,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.3,5,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.7,5,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.7,5,100,100,75,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.6,7,100,100,100,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.2,4,100,100,100,
7/12/2023,BitzshitiniWien,39,B,yes,Betula,NA,NA,0.4,4,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.7,1,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,1,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,9,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,2,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,5,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.5,2,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,11,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,3,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.5,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.9,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.2,4,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,4,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.1,6,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.2,1,100,100,0,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,9,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,3,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.3,1,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,2,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,5,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.7,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.4,3,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.7,1,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,1,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,9,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,2,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,5,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.5,2,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,11,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,3,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.5,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.9,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.2,4,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,4,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.1,6,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.2,1,100,100,0,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,9,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,3,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.3,1,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,2,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,5,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.7,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.4,3,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.7,1,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,1,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,9,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,2,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,5,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.5,2,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,11,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,3,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.5,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.9,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.2,4,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,4,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.1,6,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.2,1,100,100,0,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,9,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,3,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.3,1,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,2,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,5,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.7,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.4,3,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.7,1,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,1,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,9,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,2,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,5,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.5,2,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,11,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1,3,100,75,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.5,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.9,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.2,4,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,4,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.1,6,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.2,1,100,100,0,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.8,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,9,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,1.5,3,100,100,25,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,3,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,1.3,1,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.6,4,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.9,2,100,100,75,
7/12/2023,BitzshitiniWien,40,B,yes,Betula,NA,NA,0.4,5,100,100,100,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.7,5,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Salix,NA,NA,1.3,2,100,100,50,
7/12/2023,BitzshitiniWien,40,B,yes,Uknown,NA,NA,0.4,3,100,100,50,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,1,4,100,100,100,
7/12/2023,BitzshitiniWien,40,C,yes,Betula,NA,NA,0.7,3,100,100,50,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,1,6,100,100,100,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,1.1,1,100,100,50,
7/12/2023,BitzshitiniWien,40,C,yes,Salix,NA,NA,6.2,6,100,100,50,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,2,2,100,75,75,
7/12/2023,BitzshitiniWien,40,C,yes,Salix,NA,NA,0.7,5,100,100,75,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,0.4,3,100,100,75,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,0.5,4,100,100,75,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,0.5,2,100,100,25,
7/12/2023,BitzshitiniWien,40,C,yes,Betula,NA,NA,0.8,7,100,100,75,
7/12/2023,BitzshitiniWien,40,C,yes,Uknown,NA,NA,0.4,4,100,100,50,
7/12/2023,BitzshitiniWien,40,C,yes,Salix,NA,NA,1,18,100,100,100,
7/12/2023,BitzshitiniWien,40,C,yes,Betula,NA,NA,0.5,12,100,100,25,
7/12/2023,BitzshitiniWien,40,C,yes,Betula,NA,NA,0.6,1,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,0.9,5,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,0.8,10,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.5,9,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,0.9,1,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Betula,NA,NA,1.3,4,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,1,5,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.6,7,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.6,2,100,100,50,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.9,2,100,100,75,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,1,3,100,100,100,
7/12/2023,BitzshitiniWien,40,A,yes,Salix,NA,NA,0.6,7,100,100,75,
