date,fire_scar,site,plot,location,species,seedling_count,bd1,bd2,bd3
7/9/2021,MtPrindle1,570,A,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,B,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,3m,birch,2,1,0.7,NA
7/9/2021,MtPrindle1,570,C,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,C,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,A,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,B,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,576,C,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,A,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,B,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,587,C,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,A,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,B,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,607,C,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,A,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,B,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,609,C,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,3m,birch,4,12,0.5,0.6
7/8/2021,MtPrindle2,617,A,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,A,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,B,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,3m,black_spruce,6,NA,NA,NA
7/8/2021,MtPrindle2,617,C,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,617,C,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,A,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,B,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,624,C,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,A,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,B,9m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,3m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,3m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,3m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,6m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,6m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,6m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,9m,aspen,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,9m,birch,0,NA,NA,NA
7/8/2021,MtPrindle2,627,C,9m,black_spruce,0,NA,NA,NA
7/22/2023,MudNowitnaDirt,65,A,2.5 m,birch,2,1,2,NA
7/22/2023,MudNowitnaDirt,65,A,7.5 m,birch,2,1,2,NA
7/22/2023,MudNowitnaDirt,65,B,2.5 m,black_spruce,0,NA,NA,NA
7/22/2023,MudNowitnaDirt,65,B,7.5 m,black_spruce,0,NA,NA,NA
7/22/2023,MudNowitnaDirt,65,C,7.5 m,aspen,1,4,NA,NA
7/22/2023,MudNowitnaDirt,65,C,2.5 m,birch,2,1,1,NA
7/22/2023,MudNowitnaDirt,66,A,7.5 m,birch,3,2,1,1
7/22/2023,MudNowitnaDirt,66,A,2.5 m,birch,2,1,1,NA
7/22/2023,MudNowitnaDirt,66,B,7.5 m,birch,4,1,1,3
7/22/2023,MudNowitnaDirt,66,B,2.5 m,birch,10,1,1,2
7/22/2023,MudNowitnaDirt,66,C,2.5 m,birch,6,3,2,1
7/22/2023,MudNowitnaDirt,66,C,7.5 m,birch,3,1,0.5,1
7/22/2023,MudNowitnaDirt,67,A,7.5 m,black_spruce,0,NA,NA,NA
7/22/2023,MudNowitnaDirt,67,A,2.5 m,black_spruce,0,NA,NA,NA
7/22/2023,MudNowitnaDirt,67,B,7.5 m,birch,5,1,1,0.5
7/22/2023,MudNowitnaDirt,67,B,2.5 m,black_spruce,0,NA,NA,NA
