date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,alive,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,tree_notes
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,3.9,NA,75,100,100,50,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,2.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,3.6,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,2.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,2.5,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,2.7,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,2.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,7.5,NA,50,100,75,25,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,4.2,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,2.1,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,0.8,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,3.1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,2.1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.7,NA,100,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,0.9,NA,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,4.8,NA,NA,75,75,75,50,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1,NA,100,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,0.2,NA,100,100,100,75,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,2.1,NA,75,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,8.2,NA,100,100,100,25,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,2.3,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,4.9,NA,75,100,100,50,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,1.2,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,2.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,1.4,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,4,NA,100,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,2.5,NA,75,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,1.6,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,3.7,NA,75,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,2.1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,0.8,NA,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,4.3,NA,75,100,100,50,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,0.6,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,4.6,NA,100,100,100,25,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,0.8,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.2,NA,100,100,100,100,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,2.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,2.3,NA,75,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,3.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,2.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,4,NA,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,2.2,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,2.2,NA,100,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,4.7,NA,75,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,0.6,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,1.5,NA,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,3.7,NA,0,25,25,0,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,2.2,NA,0,25,25,0,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,NA,1.4,NA,100,100,25,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,2.1,NA,0,25,25,0,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,4.3,NA,0,25,25,0,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,NA,2.2,NA,100,100,25,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,2.2,NA,NA,75,50,50,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,4.2,NA,0,25,0,0,NA,
7/15/2023,BitzshitiniCosnaLittle,49,A,black spruce,yes,no,no,6.8,NA,0,25,25,25,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,2,NA,100,100,50,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,2,NA,100,100,50,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,2.5,NA,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,2.5,NA,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,1,NA,NA,50,50,25,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,1,NA,NA,50,50,25,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,3.5,NA,50,50,25,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,3.5,NA,50,50,25,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,2,100,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,2,100,100,100,75,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,50,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,47,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.5,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.5,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,B,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,C,black spruce,yes,no,no,NA,1.3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.5,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.5,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.5,NA,100,100,100,25,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,48,A,black spruce,yes,no,no,NA,3,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,47,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/15/2023,BitzshitiniCosnaLittle,49,B,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/15/2023,BitzshitiniCosnaLittle,49,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,50,B,birch,yes,no,no,NA,2.5,NA,25,25,0,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,yes,no,no,3.1,NA,NA,25,25,0,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,yes,no,no,1.6,NA,NA,25,0,0,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,yes,no,no,NA,1.8,NA,25,25,0,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,no,no,no,NA,1.6,NA,75,75,25,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,yes,no,no,1.1,NA,NA,25,0,0,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,yes,no,no,6.7,NA,0,25,25,0,0,
7/17/2023,KilolitnaTal,52,B,white spruce,yes,no,no,NA,1.4,NA,25,25,0,NA,
7/17/2023,KilolitnaTal,52,B,white spruce,no,no,no,8.5,NA,NA,50,25,25,NA,
7/17/2023,KilolitnaTal,50,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,50,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,51,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,51,B,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,51,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,52,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2023,KilolitnaTal,52,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,3.7,NA,NA,50,50,50,NA,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,NA,2.5,NA,50,50,50,NA,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,NA,1.7,NA,50,50,50,NA,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,NA,2.5,NA,50,50,50,NA,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,NA,3,NA,50,50,50,25,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,3.4,NA,NA,75,75,50,75,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,NA,3.5,NA,50,50,50,NA,
7/18/2023,KilolitnaTal,53,C,birch,yes,no,no,1.9,NA,NA,50,25,0,NA,
7/18/2023,KilolitnaTal,53,C,birch,yes,no,no,1.5,NA,NA,25,25,0,NA,
7/18/2023,KilolitnaTal,53,C,birch,yes,no,no,2.1,NA,NA,25,25,25,NA,
7/18/2023,KilolitnaTal,54,B,black spruce,yes,no,no,6.1,NA,NA,100,100,75,NA,
7/18/2023,KilolitnaTal,54,B,black spruce,yes,no,no,NA,6.1,NA,100,100,100,50,
7/18/2023,KilolitnaTal,54,B,black spruce,yes,no,no,NA,6.9,NA,100,100,100,50,
7/18/2023,KilolitnaTal,54,B,black spruce,yes,no,no,2.8,NA,NA,100,100,75,NA,
7/18/2023,KilolitnaTal,54,B,black spruce,no,no,no,7.5,NA,NA,100,75,50,NA,
7/18/2023,KilolitnaTal,54,B,black spruce,no,no,no,3.3,NA,NA,75,50,25,NA,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,1.9,NA,NA,50,25,0,NA,
7/18/2023,KilolitnaTal,53,B,black spruce,yes,no,no,1.9,NA,NA,50,25,0,NA,
7/18/2023,KilolitnaTal,53,C,birch,yes,no,no,1.1,NA,NA,25,25,0,NA,
7/18/2023,KilolitnaTal,53,C,birch,yes,no,no,1.1,NA,NA,25,25,0,NA,
7/18/2023,KilolitnaTal,53,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTal,54,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTal,54,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,55,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,55,B,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,55,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,56,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,56,B,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,56,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,13.3,NA,NA,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,NA,3,NA,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,NA,1.6,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,NA,2.9,NA,25,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,NA,1.4,NA,100,100,100,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,NA,3.2,NA,100,100,100,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,yes,no,no,NA,1.8,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,57,A,birch,no,no,no,8.5,NA,NA,25,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,yes,1.1,NA,NA,0,0,0,NA,Alive
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,4.9,NA,NA,50,50,50,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,10.8,NA,NA,75,50,25,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,2.9,NA,NA,100,50,50,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,7,NA,NA,50,50,25,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,7.4,NA,NA,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,11.2,NA,NA,75,50,25,NA,
7/19/2023,KilolitnaTalHolanada,57,B,birch,yes,no,no,3,NA,NA,100,75,50,NA,
7/19/2023,KilolitnaTalHolanada,57,B,black spruce,yes,no,no,2,NA,NA,25,0,0,NA,
7/19/2023,KilolitnaTalHolanada,57,C,birch,yes,no,no,2.5,NA,NA,25,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,C,white spruce,no,no,no,16.5,NA,NA,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,C,white spruce,no,no,no,12.5,NA,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,57,C,white spruce,no,no,no,1.8,NA,NA,25,25,25,NA,
7/19/2023,KilolitnaTalHolanada,57,C,white spruce,yes,no,no,6.6,NA,NA,50,50,25,NA,
7/19/2023,KilolitnaTalHolanada,57,C,white spruce,yes,no,no,NA,3.7,NA,50,50,50,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,11.2,NA,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,7.2,NA,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,3.3,NA,NA,25,25,25,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,2.5,NA,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,NA,1.7,NA,50,50,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,6.4,NA,NA,25,0,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,5,NA,NA,25,25,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,0.9,NA,NA,50,50,25,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,5,NA,NA,25,25,25,NA,
7/19/2023,KilolitnaTalHolanada,58,A,birch,yes,no,no,NA,2.3,NA,25,0,0,NA,
7/19/2023,KilolitnaTalHolanada,58,A,black spruce,yes,no,no,4.5,NA,NA,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,58,B,birch,yes,no,no,11.2,NA,NA,100,100,50,NA,
7/19/2023,KilolitnaTalHolanada,58,B,birch,yes,no,no,NA,23.8,NA,100,100,100,75,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,7.9,NA,NA,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,9.1,NA,NA,75,50,25,NA,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,5.2,NA,NA,75,50,25,NA,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,11.3,NA,NA,50,50,25,NA,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,2.7,NA,NA,25,50,0,NA,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,11.4,NA,NA,50,50,25,NA,
7/19/2023,KilolitnaTalHolanada,58,B,black spruce,yes,no,no,NA,4,NA,100,100,100,NA,
7/19/2023,KilolitnaTalHolanada,58,B,unknown conifer,no,no,no,2.3,NA,NA,50,50,50,NA,
7/19/2023,KilolitnaTalHolanada,58,B,unknown conifer,yes,no,no,NA,4.5,NA,100,100,100,50,
7/19/2023,KilolitnaTalHolanada,58,B,unknown conifer,yes,no,no,6.8,NA,NA,100,100,100,NA,
7/19/2023,KilolitnaTalHolanada,58,C,birch,yes,no,no,NA,1.5,NA,0,0,0,NA,
7/19/2023,KilolitnaTalHolanada,58,C,birch,yes,no,no,11.8,NA,NA,100,75,75,NA,
7/19/2023,KilolitnaTalHolanada,58,C,birch,yes,no,no,NA,8.4,NA,100,100,100,50,
7/19/2023,KilolitnaTalHolanada,58,C,birch,yes,no,no,NA,1,NA,100,100,100,25,
7/19/2023,KilolitnaTalHolanada,58,C,black spruce,yes,no,no,NA,2.7,50,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,58,C,black spruce,yes,no,no,NA,1.2,NA,0,0,0,NA,
7/19/2023,KilolitnaTalHolanada,58,C,unknown conifer,yes,no,no,NA,1.5,NA,100,100,100,NA,
7/19/2023,KilolitnaTalHolanada,59,A,black spruce,yes,no,no,6.7,NA,0,50,25,25,NA,
7/19/2023,KilolitnaTalHolanada,59,A,black spruce,yes,no,no,6.8,NA,0,25,0,0,NA,
